statement,url,text,source,category,label,dataset_name,update_date,source_type
World Bank Tanzania: Average Monthly Temperature 1901 - 2009 (C)Average Monthly Rainfall 1901 - 2009 (mm),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Average Monthly Temperature 1901 - 2009 (C)Average Monthly Rainfall 1901 - 2009 (mm),World Bank Tanzania,development,verified,,,
Tanzania GDP growth rate averaged 6.2% between 2010-2020,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania GDP growth rate averaged 6.2% between 2010-2020,World Bank Tanzania,development,verified,,,
Tanzania poverty headcount ratio decreased from 34.4% in 2012 to 26.4% in 2018,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania poverty headcount ratio decreased from 34.4% in 2012 to 26.4% in 2018,World Bank Tanzania,development,verified,,,
Tanzania's human development index improved from 0.47 in 2010 to 0.55 in 2021,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania's human development index improved from 0.47 in 2010 to 0.55 in 2021,World Bank Tanzania,development,verified,,,
Tanzania's primary school enrollment rate reached 98.1% in 2020,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania's primary school enrollment rate reached 98.1% in 2020,World Bank Tanzania,development,verified,,,
"Tanzania reduced child mortality from 81 per 1,000 in 2010 to 49 per 1,000 in 2021",https://data.worldbank.org/country/tanzania,"Verified development data from World Bank: Tanzania reduced child mortality from 81 per 1,000 in 2010 to 49 per 1,000 in 2021",World Bank Tanzania,development,verified,,,
"Tanzania's maternal mortality ratio decreased to 524 per 100,000 live births",https://data.worldbank.org/country/tanzania,"Verified development data from World Bank: Tanzania's maternal mortality ratio decreased to 524 per 100,000 live births",World Bank Tanzania,development,verified,,,
Tanzania's life expectancy at birth increased to 67.7 years in 2021,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania's life expectancy at birth increased to 67.7 years in 2021,World Bank Tanzania,development,verified,,,
Tanzania's adult literacy rate reached 77.9% in 2021,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania's adult literacy rate reached 77.9% in 2021,World Bank Tanzania,development,verified,,,
Tanzania's access to electricity increased to 40.5% in 2020,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania's access to electricity increased to 40.5% in 2020,World Bank Tanzania,development,verified,,,
Tanzania's mobile cellular subscriptions reached 82.1 per 100 people in 2021,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania's mobile cellular subscriptions reached 82.1 per 100 people in 2021,World Bank Tanzania,development,verified,,,
Tanzania's internet users reached 22% of population in 2021,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania's internet users reached 22% of population in 2021,World Bank Tanzania,development,verified,,,
Tanzania's foreign direct investment inflows reached USD 2.1 billion in 2021,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania's foreign direct investment inflows reached USD 2.1 billion in 2021,World Bank Tanzania,development,verified,,,
Tanzania's exports of goods and services reached 25.1% of GDP in 2021,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania's exports of goods and services reached 25.1% of GDP in 2021,World Bank Tanzania,development,verified,,,
Tanzania's government revenue reached 15.2% of GDP in 2021,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania's government revenue reached 15.2% of GDP in 2021,World Bank Tanzania,development,verified,,,
Tanzania's total debt service reached 4.7% of exports in 2021,https://data.worldbank.org/country/tanzania,Verified development data from World Bank: Tanzania's total debt service reached 4.7% of exports in 2021,World Bank Tanzania,development,verified,,,
Tanzania's GDP reached USD 67.8 billion in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's GDP reached USD 67.8 billion in 2022,International Monetary Fund (IMF),economic,verified,,,
"Tanzania's GDP per capita reached USD 1,120 in 2022",https://www.imf.org/en/Countries/TZA,"Verified economic data from IMF: Tanzania's GDP per capita reached USD 1,120 in 2022",International Monetary Fund (IMF),economic,verified,,,
Tanzania's inflation rate averaged 4.3% in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's inflation rate averaged 4.3% in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's current account balance reached -3.2% of GDP in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's current account balance reached -3.2% of GDP in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's fiscal deficit reached 2.8% of GDP in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's fiscal deficit reached 2.8% of GDP in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's public debt reached 39.4% of GDP in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's public debt reached 39.4% of GDP in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's external debt reached 25.1% of GDP in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's external debt reached 25.1% of GDP in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's foreign exchange reserves reached USD 6.2 billion in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's foreign exchange reserves reached USD 6.2 billion in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's exports reached USD 12.1 billion in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's exports reached USD 12.1 billion in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's imports reached USD 15.3 billion in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's imports reached USD 15.3 billion in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's trade deficit reached USD 3.2 billion in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's trade deficit reached USD 3.2 billion in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's tourism receipts reached USD 2.7 billion in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's tourism receipts reached USD 2.7 billion in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's remittances reached USD 1.8 billion in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's remittances reached USD 1.8 billion in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's FDI inflows reached USD 2.1 billion in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's FDI inflows reached USD 2.1 billion in 2022,International Monetary Fund (IMF),economic,verified,,,
Tanzania's tax revenue reached 13.2% of GDP in 2022,https://www.imf.org/en/Countries/TZA,Verified economic data from IMF: Tanzania's tax revenue reached 13.2% of GDP in 2022,International Monetary Fund (IMF),economic,verified,,,
"WHO Tanzania: The United Republic of Tanzania–Zanzibar completed its first Joint External Evaluation (JEE) from 22 to 28 April 2017. The present review, which...",https://www.who.int/countries/tza,"Global health data from WHO: The United Republic of Tanzania–Zanzibar completed its first Joint External Evaluation (JEE) from 22 to 28 April 2017. The present review, which...",World Health Organization (WHO),health,verified,,,
"WHO Tanzania: The Malaria Ministerial Conference, co-hosted by WHO and the Government of Cameroon on 6 March 2024, brought together more than 400 stakeholders, including...",https://www.who.int/countries/tza,"Global health data from WHO: The Malaria Ministerial Conference, co-hosted by WHO and the Government of Cameroon on 6 March 2024, brought together more than 400 stakeholders, including...",World Health Organization (WHO),health,verified,,,
Tanzania achieved 90% measles vaccination coverage in 2022,https://www.who.int/countries/tza,Verified global health data from WHO: Tanzania achieved 90% measles vaccination coverage in 2022,World Health Organization (WHO),health,verified,,,
Tanzania eliminated maternal and neonatal tetanus in 2018,https://www.who.int/countries/tza,Verified global health data from WHO: Tanzania eliminated maternal and neonatal tetanus in 2018,World Health Organization (WHO),health,verified,,,
Tanzania's HIV prevalence among adults is 4.7%,https://www.who.int/countries/tza,Verified global health data from WHO: Tanzania's HIV prevalence among adults is 4.7%,World Health Organization (WHO),health,verified,,,
"Tanzania's tuberculosis incidence rate is 261 per 100,000 population",https://www.who.int/countries/tza,"Verified global health data from WHO: Tanzania's tuberculosis incidence rate is 261 per 100,000 population",World Health Organization (WHO),health,verified,,,
Tanzania's malaria mortality rate decreased by 50% between 2010-2020,https://www.who.int/countries/tza,Verified global health data from WHO: Tanzania's malaria mortality rate decreased by 50% between 2010-2020,World Health Organization (WHO),health,verified,,,
Tanzania's skilled birth attendance reached 87% in 2021,https://www.who.int/countries/tza,Verified global health data from WHO: Tanzania's skilled birth attendance reached 87% in 2021,World Health Organization (WHO),health,verified,,,
Tanzania's antiretroviral therapy coverage reached 89% in 2021,https://www.who.int/countries/tza,Verified global health data from WHO: Tanzania's antiretroviral therapy coverage reached 89% in 2021,World Health Organization (WHO),health,verified,,,
Tanzania's hepatitis B vaccination coverage reached 95% in 2021,https://www.who.int/countries/tza,Verified global health data from WHO: Tanzania's hepatitis B vaccination coverage reached 95% in 2021,World Health Organization (WHO),health,verified,,,
Tanzania's pneumonia treatment coverage reached 72% in 2021,https://www.who.int/countries/tza,Verified global health data from WHO: Tanzania's pneumonia treatment coverage reached 72% in 2021,World Health Organization (WHO),health,verified,,,
Tanzania's diarrhea treatment coverage reached 61% in 2021,https://www.who.int/countries/tza,Verified global health data from WHO: Tanzania's diarrhea treatment coverage reached 61% in 2021,World Health Organization (WHO),health,verified,,,
Tanzania's nutrition rehabilitation coverage reached 45% in 2021,https://www.who.int/countries/tza,Verified global health data from WHO: Tanzania's nutrition rehabilitation coverage reached 45% in 2021,World Health Organization (WHO),health,verified,,,
Tanzania's mental health treatment gap is estimated at 90%,https://www.who.int/countries/tza,Verified global health data from WHO: Tanzania's mental health treatment gap is estimated at 90%,World Health Organization (WHO),health,verified,,,
